Band,On Air ID,Area Served,Callsign,Frequency(kHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Maximum CMF (V),Transmitter Power (W),Technical Specification Number,Licence Number,Site Id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Hours of Operation,Status
FM,ABC NewsRadio,Kalgoorlie,6PNN,100.3,National,M,47,OD,6000,,,1130963,1565001,29450,Broadcast Site Peters Hill 4km NW of KALGOORLIE,51,350503,6600553,30 43 06S,121 26 19E,WA,,,,,Issued
FM,,Kalgoorlie,,104.3,HPON,M,30,OD,100,,,1133186,1928531,150190,Western Australian Museum Kalgoorlie-Boulder 17 Hannan St Great Eastern Hwy KALGOORLIE,51,354115,6597665,30 44 41S,121 28 33E,WA,,,,,Issued
FM,CAAMA Radio,Kalkaringi,8KIN,102.9,Retransmission,V,10,OD,20,,,3446018,1153814,1979,Telstra Radio Terminal KALKARINGI,52,694200,8070500,17 26 34S,130 49 42E,NT,,,,,Issued
FM,ABC Radio National,Kalkaringi,8ABCRN,107.7,Retransmission,V,10,OD,20,,,2000005,1153815,1979,Telstra Radio Terminal KALKARINGI,52,694200,8070500,17 26 34S,130 49 42E,NT,,,,,Issued
FM,6WR,Kalumburu,6WR,101.3,Retransmission,V,10,OD,25,,,1133116,1911307,32420,Broadcast Site KALUMBURU,52,245600,8418300,14 17 43S,126 38 30E,WA,,,,,Issued
FM,ABC Local Radio,Kalumburu,6ABCRR,104.5,Retransmission,M,10,OD,20,,,10001478,1158216,32420,Broadcast Site KALUMBURU,52,245600,8418300,14 17 43S,126 38 30E,WA,,,,,Issued
FM,National Indigenous Radio Service,Kalumburu,6ACR,106.1,Community,M,10,OD,20,,,10001476,1154029,32420,Broadcast Site KALUMBURU,52,245600,8418300,14 17 43S,126 38 30E,WA,10023,KALUMBURU RA1,231,,Renewal Pending
FM,ABC Radio National,Kambalda,6ABCRN,93.9,National,M,34,DA,500,,,10000218,1150244,29943,Telstra/NTA Site Redhill Lookout Redhill Lookout Rd KAMBALDA,51,373460,6546197,31 12 41S,121 40 17E,WA,,,,,Issued
FM,Hot FM,Kambalda,6KAR,94.7,Commercial,M,20,OD,20,,,10005181,1191484,29943,Telstra/NTA Site Redhill Lookout Redhill Lookout Rd KAMBALDA,51,373460,6546197,31 12 41S,121 40 17E,WA,10006,KALGOORLIE RA1,479,,Issued
FM,,Kambalda,,106.7,HPON,M,30,OD,100,,,1133195,1928532,29943,Telstra/NTA Site Redhill Lookout Redhill Lookout Rd KAMBALDA,51,373460,6546197,31 12 41S,121 40 17E,WA,,,,,Issued
FM,ABC Local Radio,Kandos,2ABCRR,96.3,National,M,23,OD,50,,,10002542,1151781,40833,Broadcast Site BALDY PEAK,55,779619,6358771,32 52 24S,149 59 18E,NSW,,,,,Issued
FM,Real FM,Kandos,2GEE,97.9,Commercial,M,15,DA,250,,,1130173,1922239,35200,Communal Site Mt Bocoble BOCOBLE,55,757443,6366615,32 48 29S,149 44 58E,NSW,10101,MUDGEE RA3,1294,,Issued
FM,KRR,Kandos,2KRR,98.7,Community,M,30,OD,1000,,,10002541,1154109,151173,Shire Council Tower Baldy Peak Cumber Melon Range via KANDOS,55,780008,6359097,32 52 13S,149 59 32E,NSW,10255,KANDOS RA1,705,,Issued
FM,ABC Radio National,Kandos,2ABCRN,100.3,National,M,23,OD,50,,,10002544,1151782,40833,Broadcast Site BALDY PEAK,55,779619,6358771,32 52 24S,149 59 18E,NSW,,,,,Issued
FM,KIX FM,Kangaroo Island,5KIX,90.7,Community,V,10,DA,3000,,,10005691,1152999,55535,Broadcast Site Charing Cross Kingscote Rd PENNESHAW,53,763810,6041778,35 43 57S,137 55 00E,SA,10254,KANGAROO ISLAND RA1,523,,Issued
FM,Flow FM,Kapunda,8SAT,99.5,Commercial,V,30,DA,1000,,,10014357,1151105,24226,Power Comm site 6 km NNW of Dutton MT RUFUS,54,327550,6201100,34 19 01S,139 07 33E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,Triple J,Karara Mine,6JJJ,100.5,Retransmission,V,35,OD,30,,,1133725,1928906,9011128,Karara Mining Comms Tower Karara Mining Accommodation Village off Mongada Road KARARA MINE,50,471120,6771723,29 10 57S,116 42 10E,WA,,,,,Issued
FM,Red FM,Karara Mine,6FMS,102.1,Retransmission,V,35,OD,30,,,1133713,1928905,9011128,Karara Mining Comms Tower Karara Mining Accommodation Village off Mongada Road KARARA MINE,50,471120,6771723,29 10 57S,116 42 10E,WA,,,,,Issued
FM,Hot FM,Karara Mine,6ABC FM,103.7,Retransmission,V,35,OD,30,,,1133726,1928907,9011128,Karara Mining Comms Tower Karara Mining Accommodation Village off Mongada Road KARARA MINE,50,471120,6771723,29 10 57S,116 42 10E,WA,,,,,Issued
FM,Hot FM,Karara Mine,6ABC RN,105.3,Retransmission,V,35,OD,30,,,1133732,1928908,9011128,Karara Mining Comms Tower Karara Mining Accommodation Village off Mongada Road KARARA MINE,50,471120,6771723,29 10 57S,116 42 10E,WA,,,,,Issued
FM,Hot FM,Karara Mine,6ABC RR,106.9,Retransmission,V,35,OD,30,,,1133733,1928909,9011128,Karara Mining Comms Tower Karara Mining Accommodation Village off Mongada Road KARARA MINE,50,471120,6771723,29 10 57S,116 42 10E,WA,,,,,Issued
FM,Flow FM,Karoonda,8SAT,95.3,Commercial,V,25,DA,2000,,,10012333,1183063,153374,Perponda Hill 2.2km W of Fiveways Rd PERPONDA,54,393800,6129100,34 58 30S,139 50 12E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,ABC Radio National,Karratha,6ABCRN,100.9,National,M,48,OD,50,,,10000595,1198504,47223,SECWA Bulgarra Hill KARRATHA,50,485219,7706983,20 44 11S,116 51 28E,WA,,,,,Issued
FM,,Karratha,,101.7,HPON,M,65,OD,1000,,,10005151,1152330,600447,Optus Tower Jaburara Heritage Trail Lookout Site KARRATHA,50,482357,7705460,20 45 01S,116 49 50E,WA,,,,,Issued
FM,Triple J,Karratha,6JJJ,103.3,Retransmission,M,20,OD,50,,,10009851,1155865,153020,Broadcast Site Jaburara Hill Baynton KARRATHA,50,482361,7705503,20 44 59S,116 49 50E,WA,,,,,Issued
FM,ABC NewsRadio,Karratha,6PNN,104.1,National,M,48,OD,50,,,10000599,1562559,47223,SECWA Bulgarra Hill KARRATHA,50,485219,7706983,20 44 11S,116 51 28E,WA,,,,,Issued
FM,WAFM,Karratha,6RED,106.5,Commercial,V,65,OD,1000,,,10000596,1153253,600447,Optus Tower Jaburara Heritage Trail Lookout Site KARRATHA,50,482357,7705460,20 45 01S,116 49 50E,WA,10009,KARRATHA RA1,478,,Issued
FM,Rebel FM,Karumba,4RBL,98.1,Commercial,V,35,OD,50,,,1133282,1158260,153044,Broadcast Site Water Tower KARUMBA,54,482725,8065195,17 29 57S,140 50 14E,QLD,10216,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,459,,Issued
FM,Triple J,Karumba,4JJJ,104.5,Retransmission,V,0,OD,100,,,10008642,1153701,40402,Broadcast Site KARUMBA,54,481043,8064208,17 30 29S,140 49 17E,QLD,,,,,Issued
FM,ABC Local Radio,Karumba,4ABCRR,106.1,National,M,33,OD,40,,,10002756,1198727,153044,Broadcast Site Water Tower KARUMBA,54,482725,8065195,17 29 57S,140 50 14E,QLD,,,,,Issued
FM,ABC Radio National,Karumba,4ABCRN,107.7,National,M,33,OD,40,,,10002755,1198772,153044,Broadcast Site Water Tower KARUMBA,54,482725,8065195,17 29 57S,140 50 14E,QLD,,,,,Issued
FM,Hot FM,Katanning,6KAN,94.9,Commercial,V,30,OD,5000,,,10008606,1154794,28287,6NA site Tuck Rd KATANNING,50,546197,6276703,33 38 54S,117 29 53E,WA,10076,KATANNING RA1,488,,Issued
FM,ABC Classic FM,Katherine,8ABCFM,94.9,Retransmission,M,35,OD,100,,,1130954,1145433,1888,12 Ml Water Tank KATHERINE,53,208316,8401130,14 26 49S,132 17 40E,NT,,,,,Issued
FM,,Katherine,,96.5,HPON,M,15,OD,1000,,,10003430,1170747,133893,Randazzo Building 16 Katherine Tce KATHERINE,53,205030,8398909,14 27 59S,132 15 49E,NT,,,,,Issued
FM,Triple J,Katherine,8JJJ,99.7,Retransmission,M,35,OD,100,,,1130953,1145432,1888,12 Ml Water Tank KATHERINE,53,208316,8401130,14 26 49S,132 17 40E,NT,,,,,Issued
FM,Katherine FM,Katherine,8KTR,101.3,Community,V,30,OD,160,,,10003353,1385239,1888,12 Ml Water Tank KATHERINE,53,208316,8401130,14 26 49S,132 17 40E,NT,10171,KATHERINE RA1,464,,Issued
FM,,Katherine,,103.7,HPON,M,38,OD,1000,,,10003409,1153486,1855,Telstra Repeater 8200 Lot 582 Bicentenntial Road KATHERINE,53,206550,8398130,14 28 25S,132 16 40E,NT,,,,,Issued
FM,CAAMA Radio,Katherine,8KIN,104.5,Retransmission,M,38,OD,1000,,,10005141,1157328,151812,Broadcast Site Lot 3135 (13) Chardon Street KATHERINE,53,207259,8397943,14 28 31S,132 17 03E,NT,,,,,Issued
FM,ABC NewsRadio,Katherine,8PNN,105.3,National,M,42,OD,1000,,,1130995,1566067,1855,Telstra Repeater 8200 Lot 582 Bicentenntial Road KATHERINE,53,206550,8398130,14 28 25S,132 16 40E,NT,,,,,Issued
FM,ABC Local Radio,Katherine,8ABCRR,106.1,National,M,42,OD,2000,,,10003359,1198392,1855,Telstra Repeater 8200 Lot 582 Bicentenntial Road KATHERINE,53,206550,8398130,14 28 25S,132 16 40E,NT,,,,,Issued
FM,Mix 104.9,Katherine,8MIX,106.9,Commercial,M,38,OD,1000,,,10003318,1157268,151812,Broadcast Site Lot 3135 (13) Chardon Street KATHERINE,53,207259,8397943,14 28 31S,132 17 03E,NT,10168,DARWIN RA1,494,,Issued
FM,BLU FM,Katoomba,2BLU,89.1,Community,M,25,OD,160,,,5661001,1150479,10341,Blue Mountains City Council 2 Civic Place KATOOMBA,56,250858,6266479,33 42 44S,150 18 42E,NSW,1150185,KATOOMBA RA2,710,,Issued
FM,The Edge,Katoomba,2ONE,96.1,Commercial,M,70,OD,5000,,,4116001,1384878,53793,Broadcast/Comms Site 31-45 Great Western Hwy (next to plant nursery) WENTWORTH FALLS,56,257608,6265276,33 43 29S,150 23 02E,NSW,4116,KATOOMBA RA1,380,,Issued
FM,107.9 FM,Katoomba,2ICE,99.5,Commercial,M,30,OD,200,,,10009258,1155976,10341,Blue Mountains City Council 2 Civic Place KATOOMBA,56,250858,6266479,33 42 44S,150 18 42E,NSW,,,,,Issued
FM,ABC Radio National,Keith,5ABCRN,96.9,National,M,50,OD,2000,,,10005886,1198418,23639,Telstra Site 10.1 km north of KEITH,54,440089,6014799,36 00 33S,140 20 06E,SA,,,,,Issued
FM,5TCB,Keith,5TCB,104.5,Community,V,18,OD,1600,,,1584002,1385203,150925,Broadcast site SUGARLOAF HILL,54,439505,6012003,36 02 04S,140 19 43E,SA,10373,BORDERTOWN RA1,1114,,Renewal Pending
FM,,Kempsey,,101.5,HPON,M,30,OD,1000,,,10008042,1170013,7594,Broadcast Site Greenhills Reservoir WEST KEMPSEY,56,480600,6563800,31 03 33S,152 47 47E,NSW,,,,,Issued
FM,SBS Radio,Kempsey,2WET,103.1,Community,M,30,OD,1000,,,10005044,1170089,7594,Broadcast Site Greenhills Reservoir WEST KEMPSEY,56,480600,6563800,31 03 33S,152 47 47E,NSW,1150061,KEMPSEY RA2,685,,Renewal Pending
FM,SBS Radio,Kempsey,2WET,103.1,Community,M,30,OD,1000,,,10005044,1148078,7594,Broadcast Site Greenhills Reservoir WEST KEMPSEY,56,480600,6563800,31 03 33S,152 47 47E,NSW,1150061,KEMPSEY RA2,685,,Issued
FM,Star FM,Kempsey,2ROX,105.1,Commercial,M,25,DA,10000,,,2161001,1384867,7648,Ten TV Tower on Western Edge of Lookout 21 km SSW of Nambucca Heads MOUNT YARRAHAPINNI,56,492187,6590850,30 48 55S,152 55 05E,NSW,2161,KEMPSEY RA1,374,,Issued
FM,2MC,Kempsey,2PQQ,106.7,Commercial,M,25,DA,10000,,,10005043,1170129,7648,Ten TV Tower on Western Edge of Lookout 21 km SSW of Nambucca Heads MOUNT YARRAHAPINNI,56,492187,6590850,30 48 55S,152 55 05E,NSW,1150051,KEMPSEY RA1,374,,Issued
FM,Mixx FM,Kerang,3SHI,98.7,Retransmission,V,30,OD,1000,,,10008794,1154891,152880,Broadcast Site KERANG,54,767720,6037920,35 45 58S,143 57 40E,VIC,,,,,Issued
FM,ABC Classic FM,Khancoban,2ABCFM,88.1,Retransmission,V,8,OD,36,,,2004002,1152630,9816,Television Translator KHANCOBAN,55,601300,5991800,36 12 47S,148 07 37E,NSW,,,,,Issued
FM,ABC Local Radio,Khancoban,2ABCRR,89.7,Retransmission,V,8,OD,36,,,2002002,1152628,9816,Television Translator KHANCOBAN,55,601300,5991800,36 12 47S,148 07 37E,NSW,,,,,Issued
FM,ABC Radio National,Khancoban,2ABCRN,91.3,Retransmission,V,8,OD,36,,,2003002,1152629,9816,Television Translator KHANCOBAN,55,601300,5991800,36 12 47S,148 07 37E,NSW,,,,,Issued
FM,Rebel FM,Kilcoy,4RBL,100.5,Commercial,V,50,OD,100,,,10003235,1159370,153178,Broadcast Site Council Reservoir Saleyard Rd KILCOY,56,457780,7019060,26 56 58S,152 34 28E,QLD,10216,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,459,,Issued
FM,ABC Northern Tasmania,King Island,7NT,88.5,National,M,73,DA,1600,,,8644001,1151724,33781,Radio Terminal Gentle Annie KING ISLAND,55,245340,5563770,40 02 15S,144 00 54E,TAS,,,,,Issued
FM,CFM,Kingaroy,4KRY,89.1,Commercial,M,30,OD,15000,,,6374001,1154810,153012,Broadcast Site Ushers Hill KINGAROY,56,387156,7057357,26 36 00S,151 51 59E,QLD,1150096,KINGAROY RA1,457,,Issued
FM,,Kingaroy,,93.1,HPON,V,10,OD,25,,,10008594,1170005,152916,Broadcast Site cnr Kingaroy & Alford Sts KINGAROY,56,384166,7063792,26 32 30S,151 50 14E,QLD,,,,,Issued
FM,,Kingaroy,,96.3,HPON,M,10,OD,50,,,10008602,1170004,53915,Broadcast Site 26 King St KINGAROY,56,385300,7064700,26 32 00S,151 50 55E,QLD,,,,,Issued
FM,ABC Local Radio,Kings Canyon Resort,8ABCRR,89.1,Retransmission,V,10,OD,10,,,1777005,1191890,151559,Broadcast Site Kings Canyon Resort KINGS CANYON,52,752600,7315898,24 14 57S,131 29 16E,NT,,,,,Issued
FM,Flow FM,Kingscote,8SAT,95.5,Commercial,V,22,DA,3000,,,10013946,1151025,153117,Broadcast Site Seaview Rd KINGSCOTE,53,738356,6052115,35 38 45S,137 37 57E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,5TCB,Kingston SE,5TCB,92.9,Community,M,40,OD,2000,,,10010729,1185218,500823,Police site 16 km north of Robe MT BENSON,54,394131,5900654,37 02 03S,139 48 35E,SA,10373,BORDERTOWN RA1,1114,,Issued
FM,Flow FM,Kingston SE,8SAT,107.3,Commercial,V,50,DA,2000,,,10014331,1151279,153603,Broadcasting Site Ling Murraup Tank Pump Hill COOMBARGANA,54,395200,5898500,37 03 13S,139 49 16E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,Triple J,Kintore,8JJJ,98.9,Retransmission,V,14,OD,40,,,1130409,1141755,151611,Broadcast Site KINTORE,52,539599,7425798,23 16 35S,129 23 13E,NT,,,,,Issued
FM,CAAMA Radio,Kintore,8KIN,102.9,Community,V,8,OD,40,,,10003100,1385277,2871,Broadcast Site KINTORE,52,540000,7426000,23 16 29S,129 23 27E,NT,10181,CENTRAL ZONE RA2,495,,Issued
FM,National Indigenous Radio Service,Kintore,8ACR,106.1,Community,V,10,OD,40,,,10003021,1154030,2871,Broadcast Site KINTORE,52,540000,7426000,23 16 29S,129 23 27E,NT,10120,KINTORE RA1,232,,Issued
FM,ABC Radio National,Kintore,8ABCRN,107.7,Retransmission,V,14,OD,40,,,1130408,1182745,151611,Broadcast Site KINTORE,52,539599,7425798,23 16 35S,129 23 13E,NT,,,,,Issued
FM,National Indigenous Radio Service,Kiwirrkurra,6ACR,106.1,Community,M,10,OD,20,,,10001484,1140028,31717,Broadcast Site Kiwikurra MT WEBB,52,373000,7476000,22 49 07S,127 45 44E,WA,10031,KIWIRRKURRA RA1,234,,Issued
FM,ABC Radio National,Knocker Bay,8ABCRN,104.5,Retransmission,V,8,OD,10,,,1130162,1141240,1614,Broadcast Site Knocker Bay COBOURG PENINSULA,53,186075,8747135,11 19 10S,132 07 27E,NT,,,,,Issued
FM,Red FM,Kondinin,6FMS,92.3,s212 Retransmission,M,20,OD,20,,,10000135,1156274,151196,Broadcast Site cnr Graham St & Karlgarin Rd KONDININ,50,618500,6403494,32 29 57S,118 15 41E,WA,,,,,Issued
FM,Triple J,Koodaideri Mine,6JJJ,89.7,Retransmission,V,50,OD,20,,,1133961,1932641,9012860,"Pilbara Iron Site Koodaideri Exploration Camp RBS, 118 km NW of NEWMAN",50,707861,7508756,22 30 54S,119 01 15E,WA,,,,,Issued
FM,Red FM,Koodaideri Mine,6FMS,91.3,Retransmission,V,50,OD,20,,,1133963,1932640,9012860,"Pilbara Iron Site Koodaideri Exploration Camp RBS, 118 km NW of NEWMAN",50,707861,7508756,22 30 54S,119 01 15E,WA,,,,,Issued
FM,Spirit,Koodaideri Mine,6SAT,92.9,Retransmission,V,50,OD,20,,,1133963,1932639,9012860,"Pilbara Iron Site Koodaideri Exploration Camp RBS, 118 km NW of NEWMAN",50,707861,7508756,22 30 54S,119 01 15E,WA,,,,,Issued
FM,Hot FM,Koodaideri Mine,6ABC RR,94.5,Retransmission,V,50,OD,20,,,1133965,1932643,9012860,"Pilbara Iron Site Koodaideri Exploration Camp RBS, 118 km NW of NEWMAN",50,707861,7508756,22 30 54S,119 01 15E,WA,,,,,Issued
FM,Hot FM,Koodaideri Mine,6ABC RN,96.1,Retransmission,V,50,OD,20,,,1133968,1932642,9012860,"Pilbara Iron Site Koodaideri Exploration Camp RBS, 118 km NW of NEWMAN",50,707861,7508756,22 30 54S,119 01 15E,WA,,,,,Issued
FM,Triple J,Koolyanobbing,6JJJ,104.3,Retransmission,V,20,OD,25,,,10014547,1159447,480696,Microwave Tower Mine Site KOOLYANOBBING,50,741661,6588359,30 48 47S,119 31 33E,WA,,,,,Issued
FM,ABC Local Radio,Koolyanobbing,6ABCRR,105.9,Retransmission,V,20,OD,25,,,10014559,1159446,480696,Microwave Tower Mine Site KOOLYANOBBING,50,741661,6588359,30 48 47S,119 31 33E,WA,,,,,Issued
FM,Red FM,Koolyanobbing,6FMS,107.5,Retransmission,V,20,OD,25,,,10014554,1159445,480696,Microwave Tower Mine Site KOOLYANOBBING,50,741661,6588359,30 48 47S,119 31 33E,WA,,,,,Issued
FM,Rebel FM,Kooralbyn,4RBL,102.5,Commercial,M,20,OD,100,,,10010306,1159265,150238,Broadcast Planning Site Resort Area KOORALBYN,56,482600,6892300,28 05 40S,152 49 22E,QLD,,,,,Issued
FM,Breeze FM,Kooralbyn,4BRZ,103.3,Commercial,M,20,OD,100,,,10010305,1159266,150238,Broadcast Planning Site Resort Area KOORALBYN,56,482600,6892300,28 05 40S,152 49 22E,QLD,,,,,Issued
FM,SBS Radio,Kooralbyn,4SBSFM,104.9,Retransmission,V,6,OD,30,,,1131430,1180783,150238,Broadcast Planning Site Resort Area KOORALBYN,56,482600,6892300,28 05 40S,152 49 22E,QLD,,,,,Issued
FM,Hot FM,Koorda,6MER,102.3,Commercial,V,50,OD,200,,,10000141,1158940,151307,Broadcast Site SES EOC Lot 77 Ningham St KOORDA,50,546202,6589315,30 49 41S,117 28 59E,WA,,,,,Issued
FM,Triple J,Kowanyama,4JJJ,101.3,Retransmission,M,20,OD,20,,,1130722,1142643,40426,Broadcast Site KOWANYAMA,54,579500,8289300,15 28 19S,141 44 28E,QLD,,,,,Issued
FM,Rebel FM,Kowanyama,4RBL,102.9,Retransmission,M,10,OD,30,,,755001,1143330,151805,Broadcast Site Training Centre KOWANYAMA,54,580000,8288604,15 28 42S,141 44 44E,QLD,,,,,Issued
FM,ABC Local Radio,Kowanyama,4ABCRR,106.1,Retransmission,M,10,OD,20,,,1415003,1153817,40426,Broadcast Site KOWANYAMA,54,579500,8289300,15 28 19S,141 44 28E,QLD,,,,,Issued
FM,National Indigenous Radio Service,Kowanyama,4ACR,107.7,Community,M,10,OD,10,,,10003487,1154032,151805,Broadcast Site Training Centre KOWANYAMA,54,580000,8288604,15 28 42S,141 44 44E,QLD,10193,KOWANYAMA RA1,235,,Issued
FM,National Indigenous Radio Service,Kubin,4ACR,105.9,Community,M,10,OD,20,,,10003488,1140229,40914,Broadcast Site Kubin MOA ISLAND,54,633400,8867900,10 14 20S,142 13 04E,QLD,10194,KUBIN RA1,237,,Issued
FM,Hot FM,Kulin,6NAN,95.1,Retransmission,M,20,OD,40,,,1131440,1184719,28838,Broadcast Site Shire of Kulin Johnston St KULIN,50,608090,6384350,32 40 23S,118 09 10E,WA,,,,,Issued
FM,Red FM,Kununurra,6FMS,102.5,Commercial,M,27,OD,100,,,10001553,1384891,151801,Broadcast Site Kellys Knob KUNUNURRA,52,472074,8257080,15 45 52S,128 44 21E,WA,10354,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,Spirit,Kununurra,6SAT,104.1,Commercial,M,27,OD,100,,,10001554,1154840,151801,Broadcast Site Kellys Knob KUNUNURRA,52,472074,8257080,15 45 52S,128 44 21E,WA,10018,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
FM,,Kununurra,,105.7,HPON,M,30,OD,200,,,10005314,1152333,151801,Broadcast Site Kellys Knob KUNUNURRA,52,472074,8257080,15 45 52S,128 44 21E,WA,,,,,Issued
FM,ABC Radio National,Kununurra,6ABCRN,107.3,National,M,19,OD,50,,,10001555,1198527,151801,Broadcast Site Kellys Knob KUNUNURRA,52,472074,8257080,15 45 52S,128 44 21E,WA,,,,,Issued
FM,ABC Classic FM,Kununurra East,6ABCFM,96.9,Retransmission,M,35,OD,250,,,1131070,1147361,153093,Broadcast Site Shire Depot Bandicoot Drive KUNUNURRA,52,471350,8254829,15 47 05S,128 43 57E,WA,,,,,Issued
FM,Triple J,Kununurra East,6JJJ,100.1,Retransmission,V,35,OD,250,,,10010239,1156064,153093,Broadcast Site Shire Depot Bandicoot Drive KUNUNURRA,52,471350,8254829,15 47 05S,128 43 57E,WA,,,,,Issued
FM,Highlands FM,Kyneton,3CH,100.7,Community,M,20,DA,1000,,,1132534,1154724,11737,Police/Ambulance/Optus/Vodafone Tower MT MACEDON,55,285350,5859650,37 23 05S,144 34 31E,VIC,10405,KYNETON RA1,670,,Issued
FM,2LM,Kyogle,2LM,104.3,Commercial,M,40,DA,1000,,,10013032,1159313,280078,Northern Communications R/T Site HOMELEIGH,56,506830,6839350,28 34 21S,153 04 11E,NSW,4119,LISMORE RA1,372,,Issued
FM,Zinc 666,Lady Annie Mine,4LM,95.7,Retransmission,V,20,OD,10,,,1132668,1566758,137466,Telstra Tower Admin Bdlg Accommodation Camp LADY ANNIE MINE,54,301785,7797650,19 54 26S,139 06 23E,QLD,,,,,Issued
FM,ABC Local Radio,Lady Annie Mine,4ABCRR,98.1,Retransmission,V,20,OD,10,,,1132666,1566759,137466,Telstra Tower Admin Bdlg Accommodation Camp LADY ANNIE MINE,54,301785,7797650,19 54 26S,139 06 23E,QLD,,,,,Issued
FM,Hot FM,Lady Annie Mine,4MIC,100.5,Retransmission,V,20,OD,10,,,1132667,1566757,137466,Telstra Tower Admin Bdlg Accommodation Camp LADY ANNIE MINE,54,301785,7797650,19 54 26S,139 06 23E,QLD,,,,,Issued
FM,Red FM,Lagrange,6FMS,102.1,Retransmission,V,10,OD,2,,,10005084,1152373,32127,Broadcast Site LA GRANGE,51,370300,7933400,18 41 11S,121 46 12E,WA,,,,,Issued
FM,National Indigenous Radio Service,Lagrange,6ACR,106.1,Community,M,10,OD,20,,,10001492,1154033,32127,Broadcast Site LA GRANGE,51,370300,7933400,18 41 11S,121 46 12E,WA,10024,LAGRANGE RA1,240,,Issued
FM,ABC Radio National,Lajamanu,8ABCRN,96.5,Retransmission,V,15,OD,40,,,1130413,1182747,1951,Broadcast Site Arts Centre LAJAMANU,52,672797,7971690,18 20 15S,130 38 06E,NT,,,,,Issued
FM,Triple J,Lajamanu,8JJJ,98.9,Retransmission,V,15,OD,40,,,1130414,1142063,1951,Broadcast Site Arts Centre LAJAMANU,52,672797,7971690,18 20 15S,130 38 06E,NT,,,,,Issued
FM,CAAMA Radio,Lajamanu,8KIN,102.9,Community,V,10,OD,40,,,10003101,1385278,1951,Broadcast Site Arts Centre LAJAMANU,52,672797,7971690,18 20 15S,130 38 06E,NT,10181,CENTRAL ZONE RA2,495,,Issued
FM,National Indigenous Radio Service,Lajamanu,8ACR,106.1,Community,V,10,OD,40,,,10003022,1154034,1951,Broadcast Site Arts Centre LAJAMANU,52,672797,7971690,18 20 15S,130 38 06E,NT,10121,LAJAMANU RA1,241,,Issued
FM,Flow FM,Lake Cargelligo,8SAT,101.5,Retransmission,M,30,OD,50,,,10014452,1194532,9914,Dept of Water Resources Site MT BOWEN,55,426950,6307710,33 22 02S,146 12 53E,NSW,,,,,Issued
FM,ABC Riverina,Lake Cowal Mine,2RVR,89.3,Retransmission,M,8,OD,10,,,1131669,1184468,405031,Process Plant Lake Cowal Minesite WEST WYALONG,55,536850,6277430,33 38 31S,147 23 50E,NSW,,,,,Issued
FM,Triple J,Lake Cowal Mine,2JJJ,90.9,Retransmission,M,8,OD,10,,,1131668,1184466,405031,Process Plant Lake Cowal Minesite WEST WYALONG,55,536850,6277430,33 38 31S,147 23 50E,NSW,,,,,Issued
FM,2RG,Lake Cowal Mine,2RG,92.5,Retransmission,M,8,OD,10,,,1131670,1184469,405031,Process Plant Lake Cowal Minesite WEST WYALONG,55,536850,6277430,33 38 31S,147 23 50E,NSW,,,,,Issued
FM,Star FM,Lake Cowal Mine,2RGF,94.1,Retransmission,M,8,OD,10,,,1131671,1184467,405031,Process Plant Lake Cowal Minesite WEST WYALONG,55,536850,6277430,33 38 31S,147 23 50E,NSW,,,,,Issued
FM,Red FM,Lake Grace,6FMS,91.7,s212 Retransmission,V,25,OD,20,,,10010827,1156604,28691,Satellite TV Site Dewar Street LAKE GRACE,50,636084,6336668,33 06 00S,118 27 30E,WA,,,,,Issued
FM,Red FM,Lake King,6FMS,92.5,s212 Retransmission,V,20,OD,20,,,10010828,1156603,28783,Broadcast Site Town Hall Reserve LAKE KING,50,750850,6335830,33 05 13S,119 41 15E,WA,,,,,Issued
FM,C91.3,Lake Macquarie,2MAQ,97.3,Community,M,30,OD,1000,,,10007821,1170170,152686,Broadcast Site 15 Silky Oak Dr MORISSET,56,361600,6334400,33 07 12S,151 30 59E,NSW,1150043,LAKE MACQUARIE RA1,695,,Renewal Pending
FM,Radio Yesteryear,Lake Macquarie,2OLD,97.3,Community,M,10,OD,1000,,,10007821,1171486,137772,Big Prawn Service Station 557 Pacific Hwy FRASER PARK,56,370167,6328446,33 10 29S,151 36 26E,NSW,1150043,LAKE MACQUARIE RA1,695,,Issued
